City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Susangerd,IR,2022-10-10 02:00:57,31.5608,48.1831,82.17,30,0,6.15
294,Leshukonskoye,RU,2022-10-10 02:00:57,64.8989,45.7622,42.44,79,100,9.57
295,Tahoua,NE,2022-10-10 02:00:58,14.8888,5.2692,85.33,20,0,5.66
296,Melilla,ES,2022-10-10 02:01:00,35.2937,-2.9383,68.38,88,0,6.91
297,Uruacu,BR,2022-10-10 02:01:00,-14.5247,-49.1408,76.46,67,75,7.58
298,Moose Factory,CA,2022-10-10 02:01:01,51.2585,-80.6094,36.19,89,100,7.76
299,Great Yarmouth,GB,2022-10-10 02:01:01,52.6083,1.7305,54.01,82,98,10.89
300,Birao,CF,2022-10-10 02:01:02,10.2849,22.7882,70.07,87,25,3.09
301,Port-Gentil,GA,2022-10-10 02:01:03,-0.7193,8.7815,77.41,86,100,10.33
302,Notre-Dame-Du-Lac,CA,2022-10-10 02:01:05,47.6136,-68.7964,31.87,85,4,6.11
303,Manacapuru,BR,2022-10-10 02:01:05,-3.2997,-60.6206,85.15,43,100,4.12
304,Jumla,NP,2022-10-10 02:01:06,29.2747,82.1838,52.59,96,100,4.56
305,Sao Jose Da Coroa Grande,BR,2022-10-10 02:01:06,-8.8978,-35.1478,76.35,87,96,12.5
306,Miandoab,IR,2022-10-10 02:01:07,36.9694,46.1027,62.8,30,2,8.37
307,Jawhar,SO,2022-10-10 02:01:08,2.7809,45.5005,74.37,87,21,10.27
308,Mwingi,KE,2022-10-10 02:01:09,-0.9344,38.0601,63.25,79,69,6.49
309,Mehamn,NO,2022-10-10 02:01:10,71.0357,27.8492,44.55,81,75,21.85
310,Axim,GH,2022-10-10 02:01:11,4.8699,-2.2405,75.9,91,100,5.26
311,Stokmarknes,NO,2022-10-10 02:01:11,68.5646,14.9108,48.18,93,100,2.3
312,Mubende,UG,2022-10-10 02:01:12,0.5606,31.39,61.57,91,85,1.41
313,Sitrah,BH,2022-10-10 02:02:13,26.1547,50.6206,84.2,70,0,1.14
314,Tahta,EG,2022-10-10 02:02:13,26.7693,31.5021,69.49,49,0,8.81
315,Severnoye,RU,2022-10-10 02:02:15,56.3491,78.3619,41.36,92,78,9.17
316,Jacareacanga,BR,2022-10-10 02:02:15,-6.2222,-57.7528,80.1,52,100,1.54
317,Puerto Carreno,CO,2022-10-10 02:02:16,6.189,-67.4859,77.45,89,100,5.23
318,Sucre,BO,2022-10-10 02:02:16,-19.0333,-65.2627,55.78,64,10,8.16
319,Yar-Sale,RU,2022-10-10 02:02:17,66.8333,70.8333,39.65,92,100,10.6
320,Besikduzu,TR,2022-10-10 02:02:17,41.052,39.2284,62.49,89,34,8.99
321,Gandu,BR,2022-10-10 02:02:18,-13.7439,-39.4867,67.59,98,18,0.83
322,Inirida,CO,2022-10-10 02:02:19,3.8653,-67.9239,73.8,95,98,2.53
323,Wattegama,LK,2022-10-10 02:02:19,6.7989,81.4808,77.86,79,90,2.89
324,Black River,JM,2022-10-10 02:02:20,18.0264,-77.8487,79.79,84,78,6.04
325,Annau,TM,2022-10-10 02:02:20,37.8876,58.516,61.95,29,0,7.9
326,Puerto Quijarro,BO,2022-10-10 02:02:21,-17.7833,-57.7667,64.47,82,100,5.17
327,Itarema,BR,2022-10-10 02:02:21,-2.9248,-39.9167,78.53,83,19,17.27
328,Sinnamary,GF,2022-10-10 02:02:23,5.3833,-52.95,79.68,88,81,10.07
329,Deer Lake,CA,2022-10-10 02:02:23,49.1667,-57.4316,43.57,90,100,9.93
330,Bara,NG,2022-10-10 02:02:24,10.3744,10.7288,74.3,88,37,6.22
331,Nioro,GM,2022-10-10 02:02:24,13.35,-15.75,72.97,92,47,4.47
332,River Rouge,US,2022-10-10 01:59:15,42.2734,-83.1344,61.02,55,100,8.05
333,Horki,BY,2022-10-10 02:02:25,54.2861,30.9842,39.85,93,0,7.74
334,Santa Cruz De La Palma,ES,2022-10-10 02:02:26,28.6835,-17.7642,73.54,73,100,14.97
335,Vesele,UA,2022-10-10 02:02:26,47.0148,34.915,54.81,70,71,15.03
336,Balkanabat,TM,2022-10-10 02:02:27,39.5108,54.3671,67.39,24,0,16.64
337,Bandarbeyla,SO,2022-10-10 02:02:27,9.4942,50.8122,76.17,89,89,11.72
338,Acarau,BR,2022-10-10 02:02:28,-2.8856,-40.12,78.8,83,23,18.75
339,Kattivakkam,IN,2022-10-10 02:02:28,13.2167,80.3167,80.69,79,100,3.67
340,Varhaug,NO,2022-10-10 02:02:29,58.6147,5.6457,55.15,82,100,29.33
341,Skelleftea,SE,2022-10-10 02:02:29,64.7507,20.9528,42.01,100,20,4.61
342,Chaibasa,IN,2022-10-10 02:02:30,22.5667,85.8167,77.97,87,20,4.88
343,Ouesso,CG,2022-10-10 02:02:30,1.6136,16.0517,69.42,99,100,1.14
344,Kuruman,ZA,2022-10-10 02:02:31,-27.4524,23.4325,66.65,30,15,8.46
345,Rafai,CF,2022-10-10 02:02:31,4.95,23.9167,67.32,99,43,1.39
346,Mabopane,ZA,2022-10-10 02:02:32,-25.4977,28.1007,69.42,40,0,8.05
347,Yefremov,RU,2022-10-10 02:02:32,53.1481,38.0992,50.43,87,100,10.67
348,Mecca,SA,2022-10-10 02:02:33,21.4267,39.8261,80.31,58,5,2.84
349,Atakpame,TG,2022-10-10 02:02:33,7.5333,1.1333,69.55,95,55,1.86
350,Mishkino,RU,2022-10-10 02:02:33,55.3389,63.9175,44.06,79,100,11.68
351,Mazamet,FR,2022-10-10 02:02:34,43.49,2.373,62.22,87,0,13.8
352,Scarborough,GB,2022-10-10 02:02:20,54.2797,-0.4044,50.94,90,100,5.01
353,Saint-Georges,GD,2022-10-10 01:58:39,12.0564,-61.7485,78.48,94,75,0.0
354,Mporokoso,ZM,2022-10-10 02:02:35,-9.3727,30.125,63.0,41,3,7.47
355,Sochi,RU,2022-10-10 02:02:35,43.6,39.7303,59.09,85,71,10.65
356,Piedade,BR,2022-10-10 02:02:35,-23.7119,-47.4278,60.82,96,100,6.85
357,Kashi,CN,2022-10-10 02:02:36,39.4547,75.9797,56.91,32,2,4.0
358,Yabrud,SY,2022-10-10 02:02:36,33.9674,36.6574,51.24,81,0,1.77
359,Marsaxlokk,MT,2022-10-10 02:02:36,35.8419,14.5431,75.07,78,20,9.22
360,Gola Bazar,IN,2022-10-10 02:02:37,26.3431,83.3553,77.16,89,100,3.22
361,Tabas,IR,2022-10-10 02:03:37,33.5959,56.9244,61.99,13,0,1.36
362,Murgab,TM,2022-10-10 02:03:38,37.4966,61.9714,51.15,36,0,2.86
363,Amantea,IT,2022-10-10 02:03:38,39.1332,16.0746,67.15,59,98,6.15
364,Santa Cruz,BO,2022-10-10 02:00:07,-17.8,-63.1667,68.52,42,100,11.41
365,Lebu,CL,2022-10-10 02:03:39,-37.6167,-73.65,48.99,84,0,21.34
366,Pedernales,DO,2022-10-10 02:03:39,18.0384,-71.744,80.67,76,3,4.45
367,Yekaterinovka,RU,2022-10-10 02:03:40,52.0508,44.3451,50.5,70,100,7.7
368,Zorritos,PE,2022-10-10 02:03:40,-3.6805,-80.6782,70.09,75,100,8.28
369,Nicoya,CR,2022-10-10 02:03:40,10.1483,-85.452,73.06,97,100,4.09
370,Iranshahr,IR,2022-10-10 02:03:41,27.2025,60.6848,67.19,7,0,3.69
371,Usinsk,RU,2022-10-10 02:03:41,65.9939,57.5281,37.42,96,42,11.68
372,Inta,RU,2022-10-10 02:03:41,66.0317,60.1659,42.49,88,98,13.31
373,Remontnoye,RU,2022-10-10 02:03:42,46.5614,43.6501,59.05,66,100,10.8
374,Faya,SA,2022-10-10 02:03:42,18.3851,42.4509,57.72,26,2,5.3
375,Otavi,NA,2022-10-10 02:03:43,-19.65,17.3333,70.84,17,4,7.58
376,Saraland,US,2022-10-10 02:02:47,30.8207,-88.0706,69.04,54,4,5.35
377,Valence,ES,2022-10-10 02:00:21,39.4697,-0.3774,66.6,88,20,4.61
378,Kade,DE,2022-10-10 02:03:43,52.3833,12.2667,44.1,78,6,7.09
379,Abu Dhabi,AE,2022-10-10 02:02:41,24.4667,54.3667,79.97,80,0,6.22
380,Nizwa,OM,2022-10-10 02:03:44,22.9333,57.5333,73.99,35,1,2.35
381,Carutapera,BR,2022-10-10 02:03:44,-1.195,-46.02,78.93,79,17,7.94
382,Berlevag,NO,2022-10-10 02:03:45,70.8578,29.0864,44.6,87,75,16.11
383,Havelock,US,2022-10-10 02:02:55,34.8791,-76.9013,62.94,85,0,3.62
384,San Pancrazio Salentino,IT,2022-10-10 02:03:45,40.4191,17.8305,65.61,58,100,5.68
385,Mweka,CD,2022-10-10 02:03:46,-4.85,21.5667,67.15,89,83,2.15
386,Novobirilyussy,RU,2022-10-10 02:03:46,56.9514,90.6661,47.01,71,36,11.45
387,Kharan,PK,2022-10-10 02:03:47,28.5833,65.4167,61.09,11,0,2.21
388,Bud,US,2022-10-10 02:03:47,39.447,-86.1758,54.68,62,4,8.14
389,Kem,RU,2022-10-10 02:03:48,64.9555,34.5793,38.16,89,2,12.82
390,La Rioja,ES,2022-10-10 02:03:48,42.25,-2.5,55.18,62,100,6.38
391,Gwadar,PK,2022-10-10 02:03:49,25.1216,62.3254,79.75,35,0,7.58
392,Makarska,HR,2022-10-10 02:03:49,43.2969,17.0178,63.39,68,100,3.74
393,Zinder,NE,2022-10-10 02:03:50,13.8072,8.9881,83.88,21,15,5.66
394,The Valley,AI,2022-10-10 02:03:50,18.217,-63.0578,81.1,76,84,16.84
395,Los Llanos De Aridane,ES,2022-10-10 02:03:50,28.6585,-17.9182,69.55,82,100,14.97
396,Romitan,UZ,2022-10-10 02:03:51,39.9343,64.3814,48.15,61,0,11.5
397,Kalmunai,LK,2022-10-10 02:03:51,7.4167,81.8167,79.7,78,35,4.14
398,Tessalit,ML,2022-10-10 02:03:51,20.1986,1.0114,82.65,18,3,10.07
399,Ribeira Do Pombal,BR,2022-10-10 02:03:52,-10.8344,-38.5358,68.54,93,0,4.27
400,Mortka,RU,2022-10-10 02:03:52,59.3322,66.0214,42.84,93,100,10.67
401,Abha,SA,2022-10-10 02:00:48,18.2164,42.5053,59.5,26,1,7.05
402,Agadez,NE,2022-10-10 02:03:53,19.75,10.25,75.49,24,0,10.11
403,Mattru,SL,2022-10-10 02:03:53,7.6244,-11.8332,71.55,99,100,5.01
404,Sembe,CG,2022-10-10 02:03:54,1.6481,14.5806,68.36,97,100,1.23
405,Saint-Raphael,HT,2022-10-10 02:04:54,19.4333,-72.2,71.64,94,34,3.96
406,George Town,MY,2022-10-10 02:02:56,5.4112,100.3354,84.13,79,20,3.44
407,Coquimbo,CL,2022-10-10 02:03:18,-29.9533,-71.3436,55.13,82,100,2.3
408,Terrace Bay,CA,2022-10-10 02:00:16,48.7834,-87.1,36.63,66,10,6.85
409,Svelgen,NO,2022-10-10 02:04:55,61.7685,5.2955,53.53,83,98,20.38
410,Thinadhoo,MV,2022-10-10 02:04:56,0.5333,72.9333,81.07,77,100,15.05
411,Dourbali,TD,2022-10-10 02:04:56,11.8091,15.8632,78.96,72,16,8.95
412,Pokhara,NP,2022-10-10 02:03:02,28.2333,83.9833,69.75,77,100,5.21
413,Chamalieres,FR,2022-10-10 02:04:57,45.7756,3.0631,56.12,77,0,4.61
414,Yei,SS,2022-10-10 02:04:57,4.095,30.6779,64.72,96,89,2.51
415,Hanstholm,DK,2022-10-10 02:04:58,57.1167,8.6167,50.18,81,75,21.41
416,Siyabuswa,ZA,2022-10-10 02:04:58,-25.1132,29.0445,71.69,35,5,8.5
417,Oeiras,BR,2022-10-10 02:04:58,-7.0253,-42.1311,80.58,26,20,4.03
418,Ambrolauri,GE,2022-10-10 02:04:59,42.5211,43.1622,56.32,99,100,1.52
419,Mollendo,PE,2022-10-10 02:04:59,-17.0231,-72.0147,60.03,82,22,7.4
420,Galdar,ES,2022-10-10 02:05:00,28.147,-15.6502,72.1,78,51,13.18
421,Corrales,US,2022-10-10 02:00:25,35.2378,-106.6067,61.11,71,81,5.01
422,Camocim,BR,2022-10-10 02:05:00,-2.9022,-40.8411,78.91,80,55,16.46
423,Ferme-Neuve,CA,2022-10-10 02:05:01,46.7001,-75.4493,30.94,85,37,1.21
424,Husavik,IS,2022-10-10 02:05:01,66.0449,-17.3389,33.24,98,100,36.04
425,Naryan-Mar,RU,2022-10-10 02:02:13,67.6713,53.087,39.87,92,84,14.88
426,Hofn,IS,2022-10-10 02:05:02,64.2539,-15.2082,40.44,55,100,25.66
427,Ostersund,SE,2022-10-10 02:05:03,63.1792,14.6357,46.85,71,45,14.97
428,Belyy Yar,RU,2022-10-10 02:05:04,53.6039,91.3903,46.29,81,20,13.42
429,Sabha,LY,2022-10-10 02:05:04,27.0377,14.4283,69.85,39,0,9.33
430,Burglengenfeld,DE,2022-10-10 02:05:05,49.2056,12.0414,47.32,93,0,0.0
431,Fowa,NG,2022-10-10 02:05:05,8.9167,6.4,71.31,94,99,2.64
432,Dunda,TZ,2022-10-10 02:05:06,-8.1167,34.25,63.07,57,99,5.93
433,Ambilobe,MG,2022-10-10 02:05:06,-13.2,49.05,63.88,71,5,4.21
434,Chama,CH,2022-10-10 02:05:07,47.1821,8.4636,53.78,91,100,0.0
435,Prainha,BR,2022-10-10 02:05:07,-1.8,-53.48,80.44,66,19,4.65
436,Imamoglu,TR,2022-10-10 02:05:08,37.2651,35.6572,64.11,52,0,4.36
437,Kulunda,RU,2022-10-10 02:05:08,52.566,78.9385,45.3,82,100,11.54
438,Bonoua,CI,2022-10-10 02:05:09,5.2741,-3.595,74.82,91,100,2.24
439,Arlit,NE,2022-10-10 02:05:09,18.7369,7.3853,81.95,19,0,7.56
440,Karpathos,GR,2022-10-10 02:05:10,35.507,27.2132,69.76,68,0,19.57
441,Navrongo,GH,2022-10-10 02:05:10,10.8956,-1.0921,76.35,72,99,4.23
442,Itupiranga,BR,2022-10-10 02:05:11,-5.1347,-49.3267,79.12,67,61,4.83
443,Boa Vista,BR,2022-10-10 02:05:11,2.8197,-60.6733,82.38,61,20,4.61
444,Turukhansk,RU,2022-10-10 02:05:12,65.8167,87.9833,36.57,95,100,9.64
445,Puerto Madryn,AR,2022-10-10 02:04:01,-42.7692,-65.0385,54.54,43,0,17.67
446,Rio Grande,BR,2022-10-10 02:05:13,-32.035,-52.0986,52.07,68,3,7.54
447,Palm Coast,US,2022-10-10 02:02:06,29.585,-81.2078,80.08,90,100,3.0
448,Alpatovo,RU,2022-10-10 02:05:13,43.7028,45.2415,59.74,87,100,10.74
449,Ilhabela,BR,2022-10-10 02:02:32,-23.7781,-45.3581,69.87,97,100,5.12
450,Kurmanayevka,RU,2022-10-10 02:05:14,52.5093,52.0675,46.13,65,83,6.98
451,Storslett,NO,2022-10-10 02:06:15,69.7678,21.0247,35.6,87,75,0.0
452,Igarka,RU,2022-10-10 02:06:15,67.4667,86.5833,38.25,95,100,13.91
453,Nantucket,US,2022-10-10 02:04:12,41.2835,-70.0995,55.51,67,0,5.75
454,Marsa Matruh,EG,2022-10-10 02:06:17,31.3525,27.2453,69.82,67,1,5.93
455,Kandalaksha,RU,2022-10-10 02:06:18,67.162,32.4123,31.1,89,1,5.3
456,Montevideo,UY,2022-10-10 02:03:43,-34.8335,-56.1674,53.51,52,0,0.0
457,Pocone,BR,2022-10-10 02:06:19,-16.2567,-56.6228,71.91,88,100,3.22
458,Lesnikovo,RU,2022-10-10 02:06:19,55.2822,65.3175,44.04,81,100,10.78
459,Bere,TD,2022-10-10 02:06:20,9.3202,16.1552,71.33,94,95,3.49
460,Mansa,IN,2022-10-10 02:06:22,29.9833,75.3833,70.75,86,90,9.86
461,Riyadh,SA,2022-10-10 02:01:37,24.6877,46.7219,77.76,17,0,5.37
462,Tarauaca,BR,2022-10-10 02:06:23,-8.1614,-70.7656,76.3,76,61,1.92
463,Roald,NO,2022-10-10 02:06:23,62.5833,6.1333,57.34,51,75,18.41
464,Telfs,AT,2022-10-10 02:06:25,47.3,11.0667,55.83,81,100,5.17
465,San Rafael,AR,2022-10-10 02:06:26,-34.6177,-68.3301,55.36,16,0,6.4
466,Lixourion,GR,2022-10-10 02:06:27,38.2019,20.4314,66.79,81,6,2.08
467,Maralal,KE,2022-10-10 02:06:28,1.0968,36.698,55.72,77,4,4.99
468,Timmins,CA,2022-10-10 02:03:46,48.4669,-81.3331,31.8,91,98,4.05
469,Maraba,BR,2022-10-10 02:06:29,-5.3686,-49.1178,78.98,100,53,0.0
470,Nagua,DO,2022-10-10 02:06:29,19.3832,-69.8474,77.11,88,12,7.16
471,Eydhafushi,MV,2022-10-10 02:06:30,5.1033,73.0708,81.5,79,37,14.88
472,Walvis Bay,NA,2022-10-10 02:06:30,-22.9575,14.5053,58.08,96,90,6.42
473,Monrovia,LR,2022-10-10 02:06:31,6.3005,-10.7969,75.88,89,36,2.44
474,Comodoro Rivadavia,AR,2022-10-10 02:04:28,-45.8667,-67.5,53.46,40,0,9.22
475,Nalut,LY,2022-10-10 02:06:32,30.3333,10.85,71.53,28,10,8.41
476,Valparaiso,CL,2022-10-10 02:02:27,-33.0393,-71.6273,51.44,87,0,5.75
477,Bardiyah,LY,2022-10-10 02:06:32,31.7561,25.0865,69.08,66,0,7.18
478,Kamenka,RU,2022-10-10 02:06:33,51.3223,42.7678,53.49,64,100,6.78
479,Nadigaon,IN,2022-10-10 02:06:33,26.1167,79.0333,76.53,91,96,9.4
480,Kangaatsiaq,GL,2022-10-10 02:06:33,68.3065,-53.4641,27.41,55,100,18.16
481,Numan,NG,2022-10-10 02:06:34,9.4667,12.0333,74.26,92,96,6.6
482,San Andres,CO,2022-10-10 02:06:34,12.5847,-81.7006,82.42,89,75,10.36
483,Corralillo,CU,2022-10-10 02:06:35,22.9819,-80.5856,80.62,79,6,13.51
484,Buctzotz,MX,2022-10-10 02:06:35,21.2,-88.7833,77.38,88,100,6.62
485,Onega,RU,2022-10-10 02:06:35,63.9061,38.1404,39.9,87,1,11.56
486,Vihari,PK,2022-10-10 02:06:36,30.0333,72.35,74.34,81,0,5.44
487,Osakarovka,KZ,2022-10-10 02:06:36,50.565,72.5692,37.76,79,39,5.23
488,Karakol,KG,2022-10-10 02:06:37,42.4907,78.3936,44.35,57,22,3.11
489,Rundu,NA,2022-10-10 02:06:37,-17.9333,19.7667,64.58,20,0,6.49
490,Totness,SR,2022-10-10 02:06:37,5.8833,-56.3167,80.6,81,56,12.82
491,Peniche,PT,2022-10-10 02:06:38,39.3558,-9.3811,60.08,94,56,4.72
492,Denizli,TR,2022-10-10 02:06:38,37.8402,29.0698,59.65,67,13,2.21
493,Brunico,IT,2022-10-10 02:06:39,46.7958,11.9364,53.94,95,100,1.54
494,Rovaniemi,FI,2022-10-10 02:06:39,66.5,25.7167,36.81,100,0,9.22
495,Kalemie,CD,2022-10-10 02:06:39,-5.9475,29.1947,75.49,41,89,2.01
496,Jadu,LY,2022-10-10 02:06:40,31.953,12.0261,68.36,34,94,8.3
497,Rocha,UY,2022-10-10 02:07:40,-34.4833,-54.3333,42.3,79,0,3.13
498,Havre-Saint-Pierre,CA,2022-10-10 02:07:41,50.2334,-63.5986,37.76,93,100,13.8
499,Lulea,SE,2022-10-10 02:07:41,65.5842,22.1547,46.47,87,40,5.75
500,Puerto Cabezas,NI,2022-10-10 02:07:42,14.0351,-83.3888,77.61,92,100,12.39
501,Carballo,ES,2022-10-10 02:07:42,43.213,-8.691,62.29,92,76,7.61
502,Mpika,ZM,2022-10-10 02:07:43,-11.8343,31.4529,59.92,49,4,5.93
503,Praia Da Vitoria,PT,2022-10-10 02:07:43,38.7333,-27.0667,69.76,94,12,9.8
504,Matara,LK,2022-10-10 02:07:44,5.9485,80.5353,79.18,82,95,8.08
505,Zarand,IR,2022-10-10 02:07:44,30.8127,56.564,53.71,20,0,0.72
506,Matay,EG,2022-10-10 02:07:45,28.419,30.7792,68.2,61,0,10.11
507,Artyshta,RU,2022-10-10 02:07:45,54.1222,86.2909,43.39,83,100,14.2
508,Malpe,IN,2022-10-10 02:07:46,13.35,74.7167,76.3,87,99,0.38
509,Olot,ES,2022-10-10 02:07:46,42.181,2.4901,60.78,92,17,3.65
510,Voyinka,UA,2022-10-10 02:07:46,45.8699,33.9914,56.39,70,46,14.07
511,Kabinda,CD,2022-10-10 02:07:47,-6.1333,24.4833,66.78,66,9,2.8
512,Sirvintos,LT,2022-10-10 02:07:47,55.05,24.95,39.54,93,56,4.56
513,Ormara,PK,2022-10-10 02:07:47,25.2088,64.6357,80.96,28,0,9.08
514,Dudinka,RU,2022-10-10 02:07:49,69.4058,86.1778,36.63,100,99,16.87
515,Rohatyn,UA,2022-10-10 02:07:49,49.409,24.6093,40.53,91,6,0.85
516,Itajuipe,BR,2022-10-10 02:07:49,-14.6781,-39.375,68.59,99,17,0.49
517,Bollnas,SE,2022-10-10 02:07:50,61.3482,16.3946,52.27,73,100,14.9
518,Bereznik,RU,2022-10-10 02:07:50,62.8551,42.7072,42.49,81,87,7.25
519,Villeta,CO,2022-10-10 02:07:51,5.0089,-74.4723,72.21,99,100,1.59
520,Abnub,EG,2022-10-10 02:07:51,27.2696,31.1511,68.99,57,0,9.17
521,Sakakah,SA,2022-10-10 02:04:42,29.9697,40.2064,73.65,36,0,5.97
522,Benjamin Constant,BR,2022-10-10 02:07:52,-4.3831,-70.0311,73.53,78,98,2.13
523,Camargo,MX,2022-10-10 02:04:21,27.6667,-105.1667,66.34,65,96,14.0
524,Yarmouth,US,2022-10-10 02:07:52,41.7057,-70.2286,57.02,81,0,7.0
525,Moshupa,BW,2022-10-10 02:07:53,-24.7782,25.4155,69.64,24,1,5.55
526,Lokoja,NG,2022-10-10 02:07:53,7.8024,6.743,73.0,97,94,1.61
527,Abu Samrah,SY,2022-10-10 02:07:54,35.3029,37.1841,61.54,75,0,4.52
528,Poros,GR,2022-10-10 02:07:54,37.4994,23.4536,61.86,62,1,6.62
529,Conde,BR,2022-10-10 02:07:54,-7.2597,-34.9075,78.26,83,75,9.22
530,Teguise,ES,2022-10-10 02:07:55,29.0605,-13.564,66.42,78,0,5.75
531,Richmond,US,2022-10-10 02:06:55,37.5538,-77.4603,50.16,84,0,0.0
532,Campos,BR,2022-10-10 02:06:46,-21.75,-41.3,71.55,91,93,8.48
533,Verkhnyaya Inta,RU,2022-10-10 02:07:56,65.9811,60.3094,42.28,91,97,13.13
534,Leeuwarden,NL,2022-10-10 02:07:56,53.2014,5.8086,48.18,84,100,9.22
535,Kaniama,CD,2022-10-10 02:07:56,-7.5667,24.1833,65.05,51,4,3.4
536,Macara,EC,2022-10-10 02:07:57,-4.3833,-79.95,71.28,68,98,3.62
537,Elizabeth City,US,2022-10-10 02:03:19,36.2946,-76.2511,58.01,84,0,5.75
538,Guaiba,BR,2022-10-10 02:07:58,-30.1139,-51.325,55.94,68,40,9.22
539,Vallenar,CL,2022-10-10 02:07:59,-28.5708,-70.7581,58.03,64,2,3.6
540,Balkhash,KZ,2022-10-10 02:07:59,46.844,74.9804,39.81,75,0,11.18
541,Atbasar,KZ,2022-10-10 02:08:00,51.8,68.3333,39.33,72,31,6.58
542,Huarmey,PE,2022-10-10 02:09:00,-10.0681,-78.1522,63.05,85,60,7.99
543,Tabou,CI,2022-10-10 02:09:01,4.423,-7.3528,75.65,91,12,3.56
544,Vila Do Maio,CV,2022-10-10 02:09:01,15.1333,-23.2167,78.49,79,99,13.69
545,Two Rivers,US,2022-10-10 02:09:02,44.1539,-87.5693,50.04,92,0,0.0
546,Vaasa,FI,2022-10-10 02:09:02,63.096,21.6158,44.94,93,0,8.05
547,Lendava,SI,2022-10-10 02:09:03,46.5649,16.4509,48.87,77,100,1.72
548,Kourou,GF,2022-10-10 02:09:04,5.1552,-52.6478,78.85,87,45,8.63
549,Bad Worishofen,DE,2022-10-10 02:07:03,48.0167,10.6,50.41,90,100,1.99
550,Gravdal,NO,2022-10-10 02:09:04,68.1214,13.5031,50.86,83,100,33.8
551,Imperia,IT,2022-10-10 02:09:05,43.9667,7.7833,55.99,89,98,5.35
552,Novyy Urengoy,RU,2022-10-10 02:04:45,66.0833,76.6333,41.74,96,100,13.42
553,Alice Town,BS,2022-10-10 02:09:05,25.7167,-79.3,81.79,81,97,14.83
554,Manjakandriana,MG,2022-10-10 02:09:06,-18.9167,47.8,44.29,93,14,2.04
555,Upata,VE,2022-10-10 02:09:07,8.0086,-62.3989,77.2,90,92,3.47
556,Seminole,US,2022-10-10 02:09:07,28.7086,-81.2081,77.22,85,0,5.75
557,Ouadda,CF,2022-10-10 02:09:08,8.0777,22.4007,65.37,96,31,3.04
558,Praia,CV,2022-10-10 02:09:09,14.9215,-23.5087,77.25,80,59,10.58
559,Marienburg,PL,2022-10-10 02:09:09,54.0359,19.0266,43.88,79,27,7.36
560,Lexington,US,2022-10-10 02:08:03,37.9887,-84.4777,49.89,60,0,0.0
561,Demyanovo,RU,2022-10-10 02:09:10,60.3511,47.0842,44.46,97,100,6.33
